taxon,taxon1,taxon2,genus,tribe,subfamily,family,order,class,agg.ssp,rand.type,poly.ins
Vanoverberghia_sepulchrei,,,Vanoverberghia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Tamijia_flagellaris,,,Tamijia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Smithatris_myanmarensis,,,Smithatris,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Smithatris_supraneanae,,,Smithatris,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Siliquamomum_oreodoxa,,,Siliquamomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Siliquamomum_tonkinense,,,Siliquamomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Pyrgophyllum_yunnanense,,,Pyrgophyllum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Pleuranthodium_racemigerum,,,Pleuranthodium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Pleuranthodium_hellwigii,,,Pleuranthodium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Pleuranthodium_papilionaceum,,,Pleuranthodium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Pleuranthodium_trichocalyx,,,Pleuranthodium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Pleuranthodium_floccosum,,,Pleuranthodium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Pleuranthodium_schlechteri,,,Pleuranthodium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Pleuranthodium_floribundum,,,Pleuranthodium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_nicobarica,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_austrosinensis,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_viridisepala,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_subulata,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_roseiflora,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_pseudobreviramosa,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_oblanceolata,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_megacarpa,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_lasiophylla,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_imbakensis,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_brevicalcarata,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_longicaudata,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_mucida,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_albiflora,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_strobilifera,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_glandulosa,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_crocydocalyx,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Plagiostachys_parva,,,Plagiostachys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_bella,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_tomentosa,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_scyphifera,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_arunachalensis,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_fenzlii,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_sanhan,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_reticulata,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_minor,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_leonurus,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_hainanensis,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_scottiana,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_havilandii,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_gracilis,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hornstedtia_conica,,,Hornstedtia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Geocharis_rubra,,,Geocharis,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Geocharis_fusiformis,,,Geocharis,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_mamasarum,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_linguiformis,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_fenzlii,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_pauciflora,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_inundata,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_baramensis,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_yunnanensis,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_venusta,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_velutina,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_triorgyalis,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_sessilanthera,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_rubromarginata,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_punicea,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_metriocheilos,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_maingayi,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_littoralis,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_hemisphaerica,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_fimbriobracteata,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_elatior,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_corrugata,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_corneri,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_brevilabris,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_belalongensis,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Etlingera_australasica,,,Etlingera,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_kandariense,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_rugosum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_elan,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_curtisii,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_prionocarpum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_trianthemum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_plicatum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_odontocarpum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_chryseum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_centrocephalum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_calcicola,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_apiculatum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_anomalum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_kingii,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_hypoleucum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_corynostachyum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_aromaticum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_pterocarpum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_repoeense,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_dealbatum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_subulatum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_krervanh,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_unifolium,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_trilobum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_petaloideum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_smithiae,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_subcapitatum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_sericeum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_queenslandicum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_putrescens,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_purpureorubrum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_menglaense,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_maximum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_austrosinense,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_dimorphum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_stenosiphon,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_longipetiolatum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_glabrum,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Amomum_kerbyi,,,Amomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_corrorima,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_hanburyi,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_alpinum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_spiroligulatum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_uniflorum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_thonneri,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_subsericeum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_polyanthum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_pilosum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_mildbraedii,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_melegueta,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_mala,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_longipetiolatum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_limbatum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_letestuanum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_leptolepis,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_flavum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_chlamydanthum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_alboviolaceum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_longiligulatum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_laxiflorum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_sceptrum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_daniellii,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_angustifolium,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_verrucosum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Aframomum_luteoalbum,,,Aframomum,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hemiorchis_burmanica,,,Hemiorchis,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hemiorchis_rhodorrhachis,,,Hemiorchis,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Rhynchanthus_beesianus,,,Rhynchanthus,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Pommereschea_lackneri,,,Pommereschea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hitchenia_glauca,,,Hitchenia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Haniffia_santubongensis,,,Haniffia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Haniffia_flavescens,,,Haniffia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Haniffia_albiflora,,,Haniffia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Haniffia_cyanescens,,,Haniffia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Gagnepainia_harmandii,,,Gagnepainia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Gagnepainia_thoreliana,,,Gagnepainia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Gagnepainia_godefroyi,,,Gagnepainia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_maculata,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_choroniensis,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_sancti-thomae,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_pacifica,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_matogrossensis,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_densiflora,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_densispica,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_vallensis,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_jamaicensis,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_dolichocalyx,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_cuatrecasasii,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_puberula,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_fragilis,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_aurantifera,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_asplundii,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_engleri,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_orinocensis,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_microcalyx,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_guianensis,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_purpurea,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_stellulata,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_variegata,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_cylindrica,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_wurdackii,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_pallida,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_krukovii,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_congoensis,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_scaposa,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_ligulata,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_erythrocarpa,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_dressleri,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_costaricensis,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_chiriquina,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_racemosa,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_sessilifolia,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_urbaniana,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_petasites,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_oligosperma,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_mexicana,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_oligotricha,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_nicolaioides,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_polypus,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_polyantha,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_pluriplicata,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_monosperma,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_lucida,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_helenae,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_foliifera,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_floribunda,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_dermatopetala,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_congolana,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_congesta,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_concinna,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_cincinnata,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_macrocolea,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_africana,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_breviscapa,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_bracteata,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_cabrae,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_pyramidalis,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_aromatica,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_thyrsoidea,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_alpinia,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_cernua,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Renealmia_battenbergiana,,,Renealmia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Elettaria_surculosa,,,Elettaria,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Elettaria_stoloniflora,,,Elettaria,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Elettaria_rubida,,,Elettaria,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Elettaria_longituba,,,Elettaria,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Elettaria_longipilosa,,,Elettaria,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Elettaria_cardamomum,,,Elettaria,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_picta,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_decipiens,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_kudagensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_karnatakensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_sylvatica,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_raktakanta,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_haritha,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_sumatrana,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_ecalcarata,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_gulinqingensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_strobilifera,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_parvula,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_nankunshanensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_cordata,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_ferruginea,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_newmanii,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_xanthella,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_vitellina,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_vamana,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_sparganiifolia,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_scaposa,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_rhomba,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_reclinata,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_pseudomontana,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_plicata,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_pierreana,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_pambrosima,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_oligantha,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_neilgherrensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_mutabilis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_montana,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_inodora,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_glans,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_coriacea,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_caulina,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_cannanorensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_candida,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_brog,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_arracanensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_leucorrhiza,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_singularis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_rhabdota,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_latifolia,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_codonantha,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_rubrobracteata,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_zedoaroides,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_sattayasaii,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_antinaia,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_caesia,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_attenuata,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_purpurascens,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_colorata,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_mangga,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_soloensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_ochrorhiza,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_heyneana,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_aurantiaca,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_australasica,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
